"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050678","regulation of epithelial cell proliferation",0.0707070707070707,"407/18888",0.0343980343980344,3.28136400863674,4.788930026885,0.000104647559700777,0.0961952720828095,0.0899320152077744,"TGFBR3/VEGFC/PTPRK/APLN/GPC3/BTK/NKX3-1/MTSS1/NR4A3/CDKN1C/ST8SIA1/EDNRB/EFNB2/PRKD1",14
"GO:0009651","response to salt stress",0.0202020202020202,"24/18888",0.166666666666667,15.8989898989899,7.51718065221648,0.000105612177052877,0.0961952720828095,0.0899320152077744,"PAPPA2/EFHD1/AQP1/TRPV4",4
"GO:0048672","positive regulation of collateral sprouting",0.0151515151515152,"10/18888",0.3,28.6181818181818,8.99138363514409,0.000128967219726706,0.0961952720828095,0.0899320152077744,"LPAR3/CRABP2/BDNF",3
"GO:0008217","regulation of blood pressure",0.0454545454545455,"187/18888",0.0481283422459893,4.59115216334468,5.07962474414486,0.000162385699683381,0.0961952720828095,0.0899320152077744,"NPR1/POMC/VEGFC/ADAMTS16/IER3/NPY/APLN/ARHGAP42/EDNRB",9
"GO:0050673","epithelial cell proliferation",0.0757575757575758,"482/18888",0.0311203319502075,2.96869105997737,4.50641116260234,0.000178735176668171,0.0961952720828095,0.0899320152077744,"TGFBR3/VEGFC/PTPRK/APLN/GPC3/BTK/NKX3-1/MTSS1/NR4A3/CDKN1C/ST8SIA1/EDNRB/DACH1/EFNB2/PRKD1",15
"GO:0019336","phenol-containing compound catabolic process",0.0151515151515152,"12/18888",0.25,23.8484848484848,8.14896550246019,0.000232805105787208,0.104413089945563,0.0976147724265663,"MOXD1/MAOA/DIO3",3
"GO:0002448","mast cell mediated immunity",0.0252525252525253,"55/18888",0.0909090909090909,8.67217630853995,5.86475130569757,0.000273624031702253,0.105188895615823,0.0983400655290805,"S100A13/SPON2/BTK/NR4A3/IL4R",5
"GO:0071472","cellular response to salt stress",0.0151515151515152,"14/18888",0.214285714285714,20.4415584415584,7.48984020648077,0.000379270900576733,0.127577249181499,0.119270717418209,"EFHD1/AQP1/TRPV4",3
"GO:0001822","kidney development",0.0555555555555556,"319/18888",0.0344827586206897,3.28944618599791,4.24464093251196,0.000566433946189163,0.164736023777977,0.154010090879683,"HPGD/ADAMTS16/FOXD1/AQP1/GPC3/NKX3-1/MTSS1/GDF6/CDKN1C/EDNRB/EFNB2",11
"GO:0006688","glycosphingolipid biosynthetic process",0.0202020202020202,"38/18888",0.105263157894737,10.0414673046252,5.74228140731743,0.000654224096913765,0.164736023777977,0.154010090879683,"B3GALT2/B3GALT1/ST8SIA6/ST8SIA1",4
