"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043025","neuronal cell body",0.0849056603773585,"488/19894",0.0368852459016393,3.46129755644912,5.71333219131665,5.26523383900379e-06,0.00145320453956505,0.00125811376995143,"GABRD/KCNK1/PTPRN/PDE1A/MAP2/SERPINI1/GAP43/CHRM2/VGF/MAOB/ASS1/HMCN2/PRPH/NDN/SYT4/APOE/ATP1A3/SEZ6L",18
"GO:0098984","neuron to neuron synapse",0.0660377358490566,"360/19894",0.0388888888888889,3.64931865828092,5.26469619519141,3.4015625070191e-05,0.00469415625968636,0.00406397204785966,"PLPPR4/TNIK/GRM7/GAP43/INSYN2B/CHRM2/ZDHHC15/DLG3/GRIN1/SYT12/SHANK1/GRIK5/ATP1A3/NEFH",14
"GO:0043083","synaptic cleft",0.0188679245283019,"22/19894",0.181818181818182,17.0617495711835,7.82288344204033,7.88754338541817e-05,0.00725653991458472,0.00628235911750851,"ACHE/GRIN1/LGI1/APOE",4
"GO:0062023","collagen-containing extracellular matrix",0.0660377358490566,"428/19894",0.0327102803738318,3.06952036677835,4.49196835219823,0.000212023460985727,0.0124234319397679,0.0107556027853826,"LAMB3/ECM1/MATN3/EDIL3/TGFBI/SERPINE1/ACHE/NDP/HMCN2/CXCL12/LUM/APOE/GDF15/ADAMTS10",14
"GO:0032279","asymmetric synapse",0.0566037735849057,"329/19894",0.0364741641337386,3.42272179847451,4.59880534867177,0.000225062172821883,0.0124234319397679,0.0107556027853826,"PLPPR4/TNIK/GRM7/GAP43/INSYN2B/CHRM2/ZDHHC15/DLG3/GRIN1/SHANK1/GRIK5/NEFH",12
"GO:0045211","postsynaptic membrane",0.0471698113207547,"276/19894",0.036231884057971,3.39998632759092,4.16696067196339,0.000786178666379846,0.0361642186534729,0.0313092205733728,"GABRD/PLPPR4/CNIH3/GRM7/CHRM2/DLG3/GRIN1/RPH3A/SHANK1/GRIK5",10
"GO:0008328","ionotropic glutamate receptor complex",0.0188679245283019,"41/19894",0.0975609756097561,9.15508513575702,5.42488847492423,0.000932148752279898,0.0367532936613217,0.0318192130477499,"CNIH3/DLG3/GRIN1/GRIK5",4
"GO:0043204","perikaryon",0.0330188679245283,"151/19894",0.0463576158940397,4.35018118205673,4.2887788627429,0.00119499038681909,0.0382293052871399,0.0330970720830692,"KCNK1/PTPRN/SERPINI1/GAP43/ASS1/PRPH/NDN",7
"GO:0043679","axon terminus",0.0283018867924528,"112/19894",0.0535714285714286,5.02712264150943,4.43559848408405,0.00127841533469022,0.0382293052871399,0.0330970720830692,"PTPRN/GAD1/SCGN/CHRM2/GRIN1/SLC18A3",6
"GO:0098878","neurotransmitter receptor complex",0.0188679245283019,"46/19894",0.0869565217391304,8.15996718621821,5.04562570158538,0.00144102888271823,0.0382293052871399,0.0330970720830692,"CNIH3/DLG3/GRIN1/GRIK5",4
"GO:0098978","glutamatergic synapse",0.0566037735849057,"409/19894",0.0293398533007335,2.75324076209808,3.71823184633817,0.00152363173245847,0.0382293052871399,0.0330970720830692,"PLPPR4/TNIK/ABLIM3/FILIP1/CHRM2/VGF/DLG3/LGI1/SYT4/APOE/SHANK1/ICAM5",12
"GO:0005788","endoplasmic reticulum lumen",0.0471698113207547,"313/19894",0.0319488817891374,2.99807101091084,3.69784848077044,0.00201146995509739,0.0427050544312983,0.0369719578791179,"MATN3/EVA1A/SPP1/PDGFC/IGFBP3/VGF/ERP27/APOE/C3/APOL1",10
"GO:0014069","postsynaptic density",0.0471698113207547,"313/19894",0.0319488817891374,2.99807101091084,3.69784848077044,0.00201146995509739,0.0427050544312983,0.0369719578791179,"PLPPR4/TNIK/GAP43/INSYN2B/ZDHHC15/DLG3/GRIN1/SHANK1/GRIK5/NEFH",10
"GO:0030133","transport vesicle",0.0566037735849057,"434/19894",0.0276497695852535,2.59464394400487,3.48594581900558,0.0024893457482414,0.0429221865624512,0.0371599403115043,"CNIH3/PTPRN/SCGN/VGF/GRIN1/IL33/SYT12/MYOF/SLC18A3/RPH3A/UNC13D/SYT4",12
"GO:0044306","neuron projection terminus",0.0283018867924528,"128/19894",0.046875,4.39873231132075,4.0035569224523,0.00251949623141438,0.0429221865624512,0.0371599403115043,"PTPRN/GAD1/SCGN/CHRM2/GRIN1/SLC18A3",6
"GO:0034364","high-density lipoprotein particle",0.0141509433962264,"26/19894",0.115384615384615,10.827648766328,5.20406464881066,0.00258890291007914,0.0429221865624512,0.0371599403115043,"PON1/APOE/APOL1",3
"GO:0150034","distal axon",0.0424528301886792,"272/19894",0.0330882352941176,3.10498751387347,3.62782056582005,0.00264375786797707,0.0429221865624512,0.0371599403115043,"PTPRN/GAD1/MAP2/GAP43/BASP1/SCGN/CHRM2/GRIN1/SLC18A3",9
"GO:0097060","synaptic membrane",0.0518867924528302,"397/19894",0.0277078085642317,2.60009029989069,3.34225289402607,0.0036685584157113,0.0539092813549664,0.0466720322943455,"GABRD/PLPPR4/KCNK1/CNIH3/GRM7/CHRM2/DLG3/GRIN1/RPH3A/SHANK1/GRIK5",11
"GO:0099572","postsynaptic specialization",0.0471698113207547,"341/19894",0.0293255131964809,2.75189509212638,3.38658549066028,0.00371490210927601,0.0539092813549664,0.0466720322943455,"PLPPR4/TNIK/GAP43/INSYN2B/ZDHHC15/DLG3/GRIN1/SHANK1/GRIK5/NEFH",10
"GO:0016324","apical plasma membrane",0.0518867924528302,"402/19894",0.027363184079602,2.56775086830001,3.29568225190414,0.00402865024350214,0.0539092813549664,0.0466720322943455,"CRB1/KCNK1/TNIK/PLD1/PROM1/GJA1/PALM2AKAP2/P2RY6/SLCO2B1/CA12/SLC12A3",11
"GO:0030658","transport vesicle membrane",0.0377358490566038,"238/19894",0.0336134453781513,3.1542730299667,3.46996511960402,0.00410179314657353,0.0539092813549664,0.0466720322943455,"CNIH3/PTPRN/SCGN/SYT12/MYOF/SLC18A3/RPH3A/SYT4",8
"GO:0045177","apical part of cell",0.0566037735849057,"468/19894",0.0256410256410256,2.40614417029511,3.19480638002598,0.00455117783944233,0.0570965947130038,0.0494314530886799,"CRB1/KCNK1/CHL1/TNIK/PLD1/PROM1/GJA1/PALM2AKAP2/P2RY6/SLCO2B1/CA12/SLC12A3",12
"GO:0098981","cholinergic synapse",0.00943396226415094,"10/19894",0.2,18.7679245283019,5.83268176432633,0.00480776033260557,0.0576931239912668,0.0499478991076185,"PLD1/CHRM2",2
"GO:0034358","plasma lipoprotein particle",0.0141509433962264,"36/19894",0.0833333333333333,7.81996855345912,4.25059108874909,0.00657594478551733,0.0725984304321113,0.0628521880552604,"PON1/APOE/APOL1",3
"GO:1990777","lipoprotein particle",0.0141509433962264,"36/19894",0.0833333333333333,7.81996855345912,4.25059108874909,0.00657594478551733,0.0725984304321113,0.0628521880552604,"PON1/APOE/APOL1",3
"GO:0060198","clathrin-sculpted vesicle",0.00943396226415094,"12/19894",0.166666666666667,15.6399371069182,5.26481672377759,0.00695319094089243,0.0738107961417811,0.0639017952867442,"GAD1/SLC18A3",2
"GO:0032994","protein-lipid complex",0.0141509433962264,"39/19894",0.0769230769230769,7.21843251088534,4.03424009255323,0.00822297319326578,0.081055021476477,0.0701734930402757,"PON1/APOE/APOL1",3
"GO:0043198","dendritic shaft",0.0141509433962264,"39/19894",0.0769230769230769,7.21843251088534,4.03424009255323,0.00822297319326578,0.081055021476477,0.0701734930402757,"CNIH3/MAP2/GRM7",3
"GO:0030672","synaptic vesicle membrane",0.0235849056603774,"128/19894",0.0390625,3.66561025943396,3.13997144499137,0.0120602314579602,0.108504948881383,0.0939383043328523,"SYT12/MYOF/SLC18A3/RPH3A/SYT4",5
"GO:0099501","exocytic vesicle membrane",0.0235849056603774,"128/19894",0.0390625,3.66561025943396,3.13997144499137,0.0120602314579602,0.108504948881383,0.0939383043328523,"SYT12/MYOF/SLC18A3/RPH3A/SYT4",5
"GO:0043195","terminal bouton",0.0141509433962264,"45/19894",0.0666666666666667,6.2559748427673,3.66331004575722,0.0121871500555176,0.108504948881383,0.0939383043328523,"SCGN/GRIN1/SLC18A3",3
"GO:0070382","exocytic vesicle",0.0330188679245283,"235/19894",0.0297872340425532,2.79522280208751,2.8731283909449,0.0132247453907305,0.114063428995051,0.0987505659110471,"GRIN1/SYT12/MYOF/SLC18A3/RPH3A/UNC13D/SYT4",7
"GO:0000159","protein phosphatase type 2A complex",0.00943396226415094,"18/19894",0.111111111111111,10.4266247379455,4.15251715473099,0.0154569982042732,0.129276712253921,0.111921486200001,"PPP2R2C/PPP2R2B",2
"GO:0034361","very-low-density lipoprotein particle",0.00943396226415094,"20/19894",0.1,9.38396226415094,3.89318577648659,0.0189295308792636,0.143917318912387,0.124596610957711,"APOE/APOL1",2
"GO:0034385","triglyceride-rich plasma lipoprotein particle",0.00943396226415094,"20/19894",0.1,9.38396226415094,3.89318577648659,0.0189295308792636,0.143917318912387,0.124596610957711,"APOE/APOL1",2
