"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005178","integrin binding",0.0579710144927536,"157/18522",0.0764331210191083,6.83910274162282,7.81113967801906,2.03363067242383e-07,9.41571001332233e-05,8.39140235358043e-05,"ICAM5/CXCL12/FGF1/SPP1/TGFBI/TSPAN8/ITGA7/GPNMB/NRG1/EDIL3/SYK/SVEP1",12
"GO:0032052","bile acid binding",0.0144927536231884,"10/18522",0.3,26.8434782608696,8.6903690740058,0.000155810881058783,0.0360702189651083,0.0321462449342332,"PYGL/AKR1C1/AKR1C3",3
"GO:0008083","growth factor activity",0.0386473429951691,"162/18522",0.0493827160493827,4.41867954911433,4.64615281497321,0.000482888361206613,0.0656029627211708,0.0584662075405228,"CXCL12/FGF1/VGF/GDF15/FGF5/OSGIN1/PDGFC/NRG1",8
"GO:0043394","proteoglycan binding",0.0193236714975845,"36/18522",0.111111111111111,9.94202898550725,5.70925941074658,0.000674495488911478,0.0656029627211708,0.0584662075405228,"PTPRC/APOE/GPNMB/HPSE2",4
"GO:0030594","neurotransmitter receptor activity",0.0289855072463768,"98/18522",0.0612244897959184,5.47826086956522,4.72546326254717,0.000812446635277254,0.0656029627211708,0.0584662075405228,"GRIK5/HTR2B/GRIN1/HTR1D/CHRM2/GABRD",6
"GO:0004867","serine-type endopeptidase inhibitor activity",0.0289855072463768,"101/18522",0.0594059405940594,5.31554024967714,4.62331180634768,0.000951541248886958,0.0656029627211708,0.0584662075405228,"PAPLN/SERPINE1/SPINK2/SPINK5/CD109/SERPINI1",6
"GO:0043395","heparan sulfate proteoglycan binding",0.0144927536231884,"18/18522",0.166666666666667,14.9130434782609,6.27826310817445,0.000991837449348155,0.0656029627211708,0.0584662075405228,"PTPRC/APOE/HPSE2",3
"GO:0004993","G protein-coupled serotonin receptor activity",0.0144927536231884,"22/18522",0.136363636363636,12.201581027668,5.58880205576363,0.00181127212756392,0.104827374382762,0.0934235097375075,"HTR2B/HTR1D/CHRM2",3
"GO:0005201","extracellular matrix structural constituent",0.0338164251207729,"166/18522",0.0421686746987952,3.77317967522263,3.81554829679892,0.00267323249018674,0.136757609436807,0.121880147548547,"TGFBI/MATN3/LUM/ECM1/HMCN2/EDIL3/LAMB3",7
"GO:0004866","endopeptidase inhibitor activity",0.0338164251207729,"169/18522",0.0414201183431953,3.70620015436069,3.75719435863891,0.00295372806558978,0.136757609436807,0.121880147548547,"PAPLN/SERPINE1/C3/SPINK2/SPINK5/CD109/SERPINI1",7
"GO:0008066","glutamate receptor activity",0.0144927536231884,"27/18522",0.111111111111111,9.94202898550725,4.9431605319187,0.00330196951601377,0.138982898719489,0.123863354093531,"GRIK5/GRIN1/GRM7",3
"GO:0030414","peptidase inhibitor activity",0.0338164251207729,"176/18522",0.0397727272727273,3.55879446640316,3.62605985997345,0.00369574509920732,0.142594165077749,0.127081761306076,"PAPLN/SERPINE1/C3/SPINK2/SPINK5/CD109/SERPINI1",7
"GO:0004857","enzyme inhibitor activity",0.0531400966183575,"389/18522",0.0282776349614396,2.53023359785403,3.24273627692945,0.00447173279507163,0.159262483393705,0.141936781835472,"PAPLN/SERPINE1/PHACTR1/C3/SPINK2/SPINK5/IQGAP2/CDKN2A/CD109/SERPINI1/GRM7",11
"GO:0061135","endopeptidase regulator activity",0.0338164251207729,"186/18522",0.0376344086021505,3.36746143057504,3.44985634856267,0.00499177011470538,0.165084968793471,0.147125856012369,"PAPLN/SERPINE1/C3/SPINK2/SPINK5/CD109/SERPINI1",7
"GO:0005125","cytokine activity",0.0386473429951691,"238/18522",0.0336134453781513,3.0076726342711,3.31405490064343,0.00541867383821332,0.167256399139518,0.149061062777517,"CXCL12/SPP1/NDP/GDF15/IL33/NRG1/IL15/GREM2",8
"GO:0019955","cytokine binding",0.0289855072463768,"145/18522",0.0413793103448276,3.70254872563718,3.47323487666903,0.00583282610518654,0.168787405418835,0.150425515344284,"PRLR/CXCR4/IL13RA2/CD109/SOSTDC1/GREM2",6
"GO:0030283","testosterone dehydrogenase [NAD(P)] activity",0.00966183574879227,"11/18522",0.181818181818182,16.2687747035573,5.38517122142156,0.00639736602711058,0.169858998990729,0.151380533373573,"AKR1C1/AKR1C3",2
"GO:0031406","carboxylic acid binding",0.0338164251207729,"196/18522",0.0357142857142857,3.19565217391304,3.28527450773072,0.00660358959359207,0.169858998990729,0.151380533373573,"PYGL/EGLN3/ASS1/GRIN1/AKR1C1/AKR1C3/GRM7",7
"GO:0005518","collagen binding",0.0193236714975845,"68/18522",0.0588235294117647,5.26342710997442,3.74439768224111,0.00706713876577998,0.172215013081902,0.153480243555997,"ACHE/TGFBI/LUM/C1QTNF1",4
"GO:0004032","alditol:NADP+ 1-oxidoreductase activity",0.00966183574879227,"12/18522",0.166666666666667,14.9130434782609,5.12534947125313,0.00762064505569751,0.172431736712489,0.153673390454236,"AKR1C1/AKR1C3",2
