"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ICA1",2215.5389172941,-0.491170003533525,0.181006160040588,-2.71355407696284,0.00665657027899356,0.124075281224258,"ICA1"
"DBNDD1",2480.05855571964,-0.211078805695098,0.165642451072217,-1.27430380514637,0.202555768494645,0.993250781616462,"DBNDD1"
"ALS2",1972.18544346188,-0.118782067201756,0.291021635339042,-0.408155452302968,0.683159551095421,0.999948834288684,"ALS2"
"CFLAR",915.09693617591,-0.0231597997666653,0.186501275811668,-0.124180382498039,0.901172454499692,0.999948834288684,"CFLAR"
"TFPI",477.887647458273,-1.34605646920805,0.280958858823593,-4.79093798588215,1.66003432439358e-06,0.000111365406141645,"TFPI"
"NDUFAF7",564.34619044352,0.0170141746579577,0.199645345041478,0.0852219953058407,0.932084904465774,0.999948834288684,"NDUFAF7"
"RBM5",2829.67787698364,-0.282006738844727,0.116943534098572,-2.41147782148454,0.0158880181267982,0.236859304717899,"RBM5"
"MTMR7",281.043560192387,0.321115941566398,0.273416567651939,1.17445677971929,0.240212113883507,0.999948834288684,"MTMR7"
"SLC7A2",3389.08047550739,0.978593337588863,0.360267184556444,2.71629884579606,0.00660162982530736,0.123792489880824,"SLC7A2"
"ARF5",6185.85286463432,-0.0142125230435953,0.251195850508378,-0.0565794499185857,0.954880204906068,0.999948834288684,"ARF5"
"SARM1",1325.68485557563,-0.40120261000144,0.336851761543349,-1.19103610491231,0.233639411358574,0.999948834288684,"SARM1"
"POLDIP2",5548.10655033706,0.0669780756689246,0.173470410270185,0.386106630892291,0.699417699176385,0.999948834288684,"POLDIP2"
"PLXND1",1147.72302509146,-0.276785260656616,0.204517284280721,-1.35335877175398,0.175941041835689,0.952134150034856,"PLXND1"
"AK2",3817.70939568224,0.0227656896635389,0.137396014043426,0.165693960061632,0.868397799524601,0.999948834288684,"AK2"
"CD38",15.0339459301604,-1.44951927211422,0.559791802327282,-2.58938995906689,0.00961461465169589,0.164441607075818,"CD38"
"FKBP4",5572.9963129005,0.0514619343023953,0.193976655450766,0.265299626817501,0.790778651969648,0.999948834288684,"FKBP4"
"KDM1A",9182.01112281913,-0.00623898631655522,0.0977961662394699,-0.0637958169165655,0.949132809092864,0.999948834288684,"KDM1A"
"RBM6",3793.09762270127,-0.139250145873812,0.130255645435428,-1.06905267259869,0.285045935721988,0.999948834288684,"RBM6"
"CAMKK1",347.479878420977,-0.361054217159084,0.186712697141573,-1.93374217547357,0.0531448355367992,0.525505857874678,"CAMKK1"
"RECQL",1267.86480165248,-0.127333982576623,0.335974759112885,-0.378998657258773,0.704688860948795,0.999948834288684,"RECQL"
"VPS50",1397.61176288474,-0.0834052440739702,0.196408177614027,-0.424652604016696,0.671089939454146,0.999948834288684,"VPS50"
"HSPB6",23.9020765890616,-0.789082095458144,0.435089396890717,-1.81360911366071,0.0697379263462727,0.615556513498678,"HSPB6"
"ARHGAP33",737.208870868099,-0.534720999473375,0.224041929655269,-2.38670056223915,0.0170003316252032,0.249026300762011,"ARHGAP33"
"NDUFAB1",2267.69738141174,0.0542635181975623,0.288718582467144,0.187946053675771,0.850918940360831,0.999948834288684,"NDUFAB1"
"PDK4",180.785558784998,-0.755920093211605,0.268469583843957,-2.8156638170638,0.00486765733798909,0.0966329321536507,"PDK4"
"ZMYND10",73.0354282599099,-0.329531937779438,0.404074803331748,-0.815522113881695,0.414773511689401,0.999948834288684,"ZMYND10"
"SLC25A13",4563.99386081612,-0.102910243793309,0.145623738205231,-0.706685908915999,0.479761688232178,0.999948834288684,"SLC25A13"
"ST7",996.199123220875,0.046565649641827,0.152527068727848,0.305294332541809,0.760141992008609,0.999948834288684,"ST7"
"CDC27",3174.93392393762,0.0223908375910512,0.233527355639893,0.0958810051597493,0.923615080752954,0.999948834288684,"CDC27"
"HCCS",1061.82938087707,0.0371215700773368,0.20204023065932,0.183733556214016,0.854222482968324,0.999948834288684,"HCCS"
"DVL2",3733.9845264961,-0.138844827650509,0.202205223160754,-0.686653022509348,0.49230140705875,0.999948834288684,"DVL2"
"UPF1",6559.71997275683,-0.186489290879349,0.204375599535201,-0.91248315015819,0.361514435584064,0.999948834288684,"UPF1"
"SKAP2",47.3031780810598,0.329812035269266,0.405407468795327,0.813532213033239,0.415912985008001,0.999948834288684,"SKAP2"
"SLC25A5",8354.48417923378,0.1166984597139,0.233187819991935,0.500448349823485,0.616759415991342,0.999948834288684,"SLC25A5"
"MCUB",469.621806915928,0.156194430582305,0.286652637850149,0.544890958456684,0.585828515113159,0.999948834288684,"MCUB"
"POLR2J",2911.81064380114,-0.00373829023297448,0.289382768477401,-0.0129181507684222,0.989693093615601,0.999948834288684,"POLR2J"
"DHX33",2409.08115286823,-0.185116764500351,0.279906881144497,-0.661351245612244,0.508387084541076,0.999948834288684,"DHX33"
"THSD7A",3470.59279342912,0.4008623109671,0.366995027902215,1.09228267548603,0.274708872774955,0.999948834288684,"THSD7A"
"LIG3",1488.25678416517,-0.138001685160565,0.255588980357116,-0.539935974421689,0.589241187538575,0.999948834288684,"LIG3"
"RPAP3",1397.05542338971,-0.0689465774006394,0.210113209596287,-0.32814013708664,0.742805707589588,0.999948834288684,"RPAP3"
"REXO5",484.729061555956,0.12894190512347,0.207507870756199,0.621383201772445,0.534347521922936,0.999948834288684,"REXO5"
"CIAPIN1",3930.18806394044,0.0408043119566274,0.199560511471631,0.204470872798039,0.837985551297434,0.999948834288684,"CIAPIN1"
"SPPL2B",1956.31729046284,-0.205153516414908,0.197169320676975,-1.04049410785877,0.298110400092107,0.999948834288684,"SPPL2B"
"ATOSB",1577.2124563711,-0.0227735262504978,0.1598407911262,-0.142476310896867,0.886703789637205,0.999948834288684,"ATOSB"
"COPZ2",336.132281531018,0.187574859750175,0.363920737646555,0.515427785080912,0.606254120656779,0.999948834288684,"COPZ2"
"PRKAR2B",2836.34088752839,-0.127598929801634,0.2243484688951,-0.568753290049401,0.56952357770095,0.999948834288684,"PRKAR2B"
"MSL3",1844.12493018288,0.0352443810637259,0.130707891170259,0.269642335655288,0.787435427121885,0.999948834288684,"MSL3"
"CREBBP",4204.12119224982,-0.389425176703313,0.378031951604067,-1.03013825961245,0.302945107329931,0.999948834288684,"CREBBP"
"TSPOAP1",405.978894577133,0.0874926639872001,0.24336584779654,0.359510854868782,0.719212958862242,0.999948834288684,"TSPOAP1"
"GCFC2",775.368614340831,0.226138752833664,0.203988110625782,1.10858790808901,0.267607996870097,0.999948834288684,"GCFC2"
"WDR54",2008.47051137607,0.145378072724036,0.272326494548933,0.533837418077268,0.5934540231395,0.999948834288684,"WDR54"
"CROT",850.179960094413,0.394670962954024,0.175813044722787,2.24483321801475,0.0247788414177788,0.323538496498581,"CROT"
"ABCB4",529.184626928322,0.779304820845683,0.191002953142002,4.08006686821383,4.50227474684989e-05,0.00203111316405715,"ABCB4"
"KMT2E",3071.80087135856,-0.374746946621086,0.406607084387643,-0.9216439186874,0.356714342049685,0.999948834288684,"KMT2E"
"RHBDD2",7742.12540554965,-0.0849778193521823,0.172513248517855,-0.492587207546482,0.622304288778941,0.999948834288684,"RHBDD2"
"IBTK",2537.22207263676,0.246664627158512,0.249549088307842,0.988441307604489,0.322936565592485,0.999948834288684,"IBTK"
"ZNF195",1517.41733463583,0.0690388030191642,0.185712447770706,0.371751079951325,0.710078189853268,0.999948834288684,"ZNF195"
"MYCBP2",1545.81465997315,-0.114213704946429,0.373906007984455,-0.305461004925006,0.760015065151234,0.999948834288684,"MYCBP2"
"FBXL3",802.263409626996,-0.00431935554524823,0.350086752994565,-0.012337957687063,0.990155983801509,0.999948834288684,"FBXL3"
"PDK2",818.649488702237,-0.298975985737552,0.197210408573206,-1.51602538578267,0.129512933481139,0.854126820635785,"PDK2"
"ITGA3",1417.27139345226,0.173658223667321,0.201909770104377,0.860078358652724,0.389745849809995,0.999948834288684,"ITGA3"
"ZFX",1243.9137686344,-0.120126466471634,0.189977630560857,-0.632319005753432,0.527178446867111,0.999948834288684,"ZFX"
"LAMP2",3029.2170092897,0.0782420669940141,0.241822853958973,0.323551168605795,0.746277862577962,0.999948834288684,"LAMP2"
"ITGA2B",92.1053971030527,-0.153395316624132,0.238410386509149,-0.643408699051144,0.519958940313773,0.999948834288684,"ITGA2B"
"GDE1",2582.28276973693,0.203282624204208,0.113016168595117,1.79870390875196,0.0720655302969384,0.6280111497993,"GDE1"
"REX1BD",2148.47993421519,-0.0103323545224893,0.325050846389706,-0.031786886997063,0.974642004013615,0.999948834288684,"REX1BD"
"CRLF1",66.3644273773224,0.184381864156132,0.310831528763362,0.593189065760774,0.55305462939835,0.999948834288684,"CRLF1"
"OSBPL7",1186.99042680659,-0.137088592023769,0.187968900928214,-0.72931528219194,0.465808826248685,0.999948834288684,"OSBPL7"
"TMEM98",5564.80162081066,-0.0682422701159696,0.185448893247371,-0.367984240407093,0.71288498531271,0.999948834288684,"TMEM98"
"YBX2",1311.81329509826,0.326804955573911,0.184946624766166,1.76702308564485,0.0772243621687291,0.651477676597519,"YBX2"
"MAP3K14",246.093232694577,-0.0738498813090941,0.256521228724547,-0.287889940634871,0.773430987304627,0.999948834288684,"MAP3K14"
"ABCC8",212.967631316823,0.70319768136391,0.391243177794086,1.79734170785722,0.0722813887290759,0.628975236935809,"ABCC8"
"TMEM132A",12494.0672532253,0.0428380640099142,0.151417892390373,0.28291282710152,0.777243661515477,0.999948834288684,"TMEM132A"
"AP2B1",12012.3791172062,0.00282016376055542,0.24877236548038,0.0113363224854565,0.990955117042633,0.999948834288684,"AP2B1"
"ZNF263",688.979948941212,-0.128242102511992,0.197237076923411,-0.650192674279947,0.515567772471877,0.999948834288684,"ZNF263"
"CX3CL1",1968.08512621159,0.413721773385216,0.144551518104558,2.8621060422621,0.00420836078461809,0.0868715445246311,"CX3CL1"
"SPATA20",4476.24400177088,0.155330820869457,0.140408172451871,1.10628048322972,0.268605136540558,0.999948834288684,"SPATA20"
"CACNA1G",429.778964234106,1.84711988474125,0.320997246995332,5.75431690468084,8.69928320360773e-09,9.88289370663874e-07,"CACNA1G"
"TNFRSF12A",1392.89245851366,0.632065449563903,0.191079454880981,3.30786713808453,0.000940093981480064,0.0258509235472716,"TNFRSF12A"
"DLX6",197.93389012797,-0.107510011679675,0.276694457760047,-0.388551373778904,0.697608043639222,0.999948834288684,"DLX6"
"MAP3K9",1068.88186420893,0.00818381086596902,0.407832681382056,0.0200665891665079,0.983990252758765,0.999948834288684,"MAP3K9"
"RALA",3758.07485915866,0.0414737810688296,0.205029559033085,0.20228196004722,0.83969630225799,0.999948834288684,"RALA"
"BAIAP2L1",433.614000519422,0.870284984124134,0.172339606941841,5.04982574561533,4.42213261604002e-07,3.37382706059053e-05,"BAIAP2L1"
"KDM7A",1047.96490021329,-0.226625056892326,0.38775944504536,-0.584447548056027,0.558919244731259,0.999948834288684,"KDM7A"
"ETV1",3400.91868952644,0.098407083229807,0.227808214016492,0.431973375739133,0.665760763802285,0.999948834288684,"ETV1"
"AGK",2052.0041410936,0.137025295329089,0.127549713575881,1.07428932208124,0.282693029308147,0.999948834288684,"AGK"
"ALDH3B1",330.182680695338,0.488113605727118,0.212418307239071,2.29788859572146,0.0215681305325318,0.294979247458985,"ALDH3B1"
"PHTF2",1810.20331562493,-0.00430317762360794,0.253510243789661,-0.0169743737344922,0.986457059624206,0.999948834288684,"PHTF2"
"FARP2",2164.55785794889,-0.301930652208799,0.326218833208518,-0.925546355614011,0.354681782671475,0.999948834288684,"FARP2"
"GGCT",866.253374653197,0.194369502241205,0.38963949481568,0.498844457061909,0.617888965573077,0.999948834288684,"GGCT"
"DBF4",1671.50917771671,0.237365748633876,0.319480085699841,0.742975100040779,0.457496755760188,0.999948834288684,"DBF4"
"TBXA2R",114.965847187917,0.241794457093825,0.209273043598852,1.15540182784989,0.24792591375608,0.999948834288684,"TBXA2R"
"IFRD1",421.892487778537,0.136934346204896,0.764014218947199,0.179230101755946,0.857757028620271,0.999948834288684,"IFRD1"
"COX10",722.420988680275,-0.235248026042795,0.196462939420405,-1.19741680917944,0.231144135137507,0.999948834288684,"COX10"
"GTF2IRD1",2891.84508317471,-0.16222474127789,0.166074054982462,-0.976821703396243,0.328657429377789,0.999948834288684,"GTF2IRD1"
"PAF1",2955.83851226857,0.057691011959424,0.232163149228568,0.248493407119604,0.803752670501478,0.999948834288684,"PAF1"
"VPS41",4385.55513103309,0.118850334624755,0.178253165375266,0.666750205386519,0.504931704025223,0.999948834288684,"VPS41"
"ELAC2",3099.58656895709,0.00744862539920724,0.132522786925845,0.0562063745563636,0.955177403031093,0.999948834288684,"ELAC2"
"ARSD",1169.9707644694,-0.220514340529127,0.184015660514223,-1.1983455099034,0.230782536245231,0.999948834288684,"ARSD"
"PNPLA4",366.671023005314,-0.0368440264391425,0.218062878556127,-0.168960561665058,0.86582766256652,0.999948834288684,"PNPLA4"
"MYH13",12.1956802557836,1.90798257786643,0.677761571297028,2.81512357541184,0.00487584807958134,0.0966722286759286,"MYH13"
"ADIPOR2",2910.32223141232,-0.0831286246045124,0.183822932091854,-0.45222118730526,0.651109646225716,0.999948834288684,"ADIPOR2"
"CDKL3",25.7392562429635,0.300242842101443,0.424578244277757,0.70715550348601,0.479469847006773,0.999948834288684,"CDKL3"
"MARK4",2825.07476739606,-0.157594821630284,0.173334667561437,-0.909193895528291,0.363247785919976,0.999948834288684,"MARK4"
"PROM1",99.3476816804401,1.37291180353866,0.250103273180639,5.48937959139409,4.03347966269529e-08,3.80467136182966e-06,"PROM1"
"CCDC124",4070.90702473213,0.0656220225285629,0.286271593270399,0.229229948311984,0.818690196835493,0.999948834288684,"CCDC124"
"PAFAH1B1",6461.58359450867,-0.179169479649389,0.214964256057509,-0.833484984598814,0.404571262744932,0.999948834288684,"PAFAH1B1"
"NOS2",43.6327654060191,0.9311632945709,0.415781573888186,2.23954920816504,0.0251202032971413,0.327172254490968,"NOS2"
"BLTP2",5164.1791464284,-0.168699157693889,0.331343130146931,-0.509137333310881,0.610655964959184,0.999948834288684,"BLTP2"
"GAS7",144.45913086143,-0.269408620016082,0.272745941457657,-0.987763992293562,0.323268246085558,0.999948834288684,"GAS7"
"TRAPPC6A",869.531126724948,-0.183560377745037,0.334444452534062,-0.548851614533335,0.583107285682691,0.999948834288684,"TRAPPC6A"
"ST7L",444.45053210353,-0.151754932768807,0.16414456086078,-0.924520020480718,0.355215632753653,0.999948834288684,"ST7L"
"RPUSD1",1744.35595920759,0.105302361154707,0.24126799087006,0.436453923187101,0.662507422832343,0.999948834288684,"RPUSD1"
"RHBDF1",1013.92949716904,-0.087734638157339,0.186336833182395,-0.470838946111423,0.637755750195142,0.999948834288684,"RHBDF1"
"LUC7L",2949.3352171184,-0.0821659038814014,0.224922903937419,-0.365306967156455,0.714882278229805,0.999948834288684,"LUC7L"
"CACNA2D2",10053.4318029353,-0.277887838751043,0.296041910376725,-0.938677359558378,0.347896421011602,0.999948834288684,"CACNA2D2"
"BAIAP3",31.3310177196525,0.928393845846834,0.517289873369892,1.79472650372759,0.0726972856575776,0.631043253750439,"BAIAP3"
"TSR3",2448.61187517876,-0.0445289462507191,0.310073091684675,-0.143607902281318,0.885810100227151,0.999948834288684,"TSR3"
"PIGQ",2798.28451243925,-0.108510503817294,0.219709264503064,-0.493882240526915,0.621389347589566,0.999948834288684,"PIGQ"
"CRAMP1",846.929783838233,-0.199658405811778,0.178522267311697,-1.11839497009736,0.263398341622677,0.999948834288684,"CRAMP1"
"TEAD3",1116.5538934193,-0.126346722160172,0.194228103088481,-0.650506904773789,0.51536484310054,0.999948834288684,"TEAD3"
"DNAJC11",2016.15016518994,-0.150875036905565,0.200333377028949,-0.753119820287174,0.451377915033714,0.999948834288684,"DNAJC11"
"MYLIP",197.61936858534,0.255029059801846,0.277285507526923,0.919734543923408,0.357711496240367,0.999948834288684,"MYLIP"
"NOX1",24.2887596398174,0.125857967537178,0.785758728518202,0.160173807772423,0.87274416135645,0.999948834288684,"NOX1"
"E2F2",1922.99356494712,0.131987589659377,0.202725526991616,0.651065465795216,0.515004228001308,0.999948834288684,"E2F2"
"PSMB1",6267.56423473227,0.159902630262553,0.309435568961282,0.516755817048819,0.605326626381882,0.999948834288684,"PSMB1"
"SYN1",338.151368702528,0.515459032413832,0.195366521188575,2.63842048923159,0.00832932303513434,0.147042987432638,"SYN1"
"JARID2",1507.26002630642,0.0157383368661807,0.31085573125017,0.0506290709290955,0.959621097273586,0.999948834288684,"JARID2"
"CDKL5",591.60680862442,0.190709107458475,0.365565181911146,0.521682908808389,0.601891126495808,0.999948834288684,"CDKL5"
"CAMK1G",66.3517145093787,-1.27512798062705,0.4309690904249,-2.95874578701195,0.00308893801514319,0.0678085067245255,"CAMK1G"
"CDK11A",50.8493089442178,-0.0208811585015602,0.322123880974789,-0.0648233792489123,0.948314626647599,0.999948834288684,"CDK11A"
"NADK",3155.36760279843,-0.189288793993845,0.149775187173807,-1.26381944543448,0.2062948400545,0.997444203357637,"NADK"
"TFAP2B",10838.9969877766,-0.575383429969274,0.185116554584239,-3.10822244537531,0.00188216343908529,0.0457718621342554,"TFAP2B"
"DLEC1",10.5343206721928,-1.75759128395174,0.761396059014434,-2.30837980200055,0.0209780213903448,0.28919568194803,"DLEC1"
"CYTH3",2358.48164112289,0.485886510723758,0.199734630275293,2.43266032562337,0.0149883542981519,0.2287046532318,"CYTH3"
"ADAM22",6657.20398438824,0.329305178183343,0.343588727756978,0.958428352213762,0.337846804168709,0.999948834288684,"ADAM22"
"SYPL1",2850.41321817858,-0.110186991641731,0.23378750727507,-0.471312573225255,0.637417538239437,0.999948834288684,"SYPL1"
"CYB561",20610.0337053253,-0.428903474231812,0.119193911139858,-3.59836731700625,0.000320221146722487,0.010811110471993,"CYB561"
"SPAG9",6168.87834077083,-0.0983057720390969,0.274244951985619,-0.358459732174949,0.719999297464169,0.999948834288684,"SPAG9"
"CELSR3",6560.17855119525,-0.642961906392167,0.372536133992709,-1.72590481224232,0.084364538848909,0.680599709121949,"CELSR3"
"AASS",122.794329840518,-0.844934547364224,0.234504073454587,-3.6030698099061,0.000314481023734113,0.0106403970726038,"AASS"
"PLEKHG6",18.5266798404721,0.220064778816526,0.452250117714266,0.486599715946485,0.626542024898479,0.999948834288684,"PLEKHG6"
"SS18L2",626.523330543273,-0.0481489273256421,0.414835295632693,-0.116067576294845,0.907598985467026,0.999948834288684,"SS18L2"
"MPND",527.721035454768,-0.0762295588548253,0.288712460347505,-0.264032798456543,0.791754645722282,0.999948834288684,"MPND"
"CRY1",844.696401368995,-0.363109055467055,0.17276163615089,-2.10179217769108,0.0355714846679773,0.405593104302124,"CRY1"
"NFIX",3849.08232027926,-0.337199132409513,0.271349599155488,-1.24267414972775,0.213987933455775,0.999948834288684,"NFIX"
"ST3GAL1",767.883151135763,-0.245631346231592,0.262753469021739,-0.934835787881719,0.349872933073701,0.999948834288684,"ST3GAL1"
"MMP25",93.3826271887585,2.06529147522797,0.315045898143992,6.55552567862357,5.54462066875137e-11,9.69623326836475e-09,"MMP25"
"IL32",8658.31398133925,0.0218838223173741,0.291162195441067,0.0751602462820539,0.940087213722054,0.999948834288684,"IL32"
"PKD1",5843.14286048149,-0.505181288183154,0.460129598179304,-1.09791087159382,0.272243410261127,0.999948834288684,"PKD1"
"MAPK8IP2",3494.68759848734,-0.659370323771322,0.12723666426351,-5.1822352274636,2.19242469190617e-07,1.80544433358877e-05,"MAPK8IP2"
"MED24",4112.29575407755,-0.0798410951679148,0.168763166107742,-0.473095504246125,0.636145044094309,0.999948834288684,"MED24"
"RHOBTB2",1887.06274730931,-0.329992834040234,0.157613487412331,-2.093683982621,0.0362881407062541,0.41015282777894,"RHOBTB2"
"HEATR5B",1237.82174093681,-0.197868057473721,0.398860047009784,-0.496083924567325,0.619835200485052,0.999948834288684,"HEATR5B"
"SEC62",3607.77211896723,0.0951400272108654,0.270209170227127,0.352097699463326,0.724764993627777,0.999948834288684,"SEC62"
"RPS20",24278.0743607338,0.0587743085766109,0.359907090921175,0.163304113920565,0.870278994945569,0.999948834288684,"RPS20"
"CSDE1",18929.8253803259,-0.0107809044543726,0.148315469126823,-0.0726890088932933,0.942053595044258,0.999948834288684,"CSDE1"
"UBE3C",8571.36804465912,-0.280109446384935,0.286938445509586,-0.976200473545735,0.328965128625285,0.999948834288684,"UBE3C"
"REV3L",1324.06121173178,-0.162810449449076,0.378762554790665,-0.429848324206859,0.667305977886191,0.999948834288684,"REV3L"
"MASP2",52.742451739772,-0.578675444060207,0.32862038401128,-1.76092376558218,0.078251306882933,0.656551665943919,"MASP2"
"FAM76A",317.780011978434,-0.0252887994018118,0.236362283686616,-0.106991686691187,0.914795574956934,0.999948834288684,"FAM76A"
"TRAF3IP3",25.2079539005132,0.69974064528088,0.558910944004692,1.25197162944622,0.210580201960576,0.999948834288684,"TRAF3IP3"
"POMT2",2306.36953326009,0.00248853553951561,0.155173730619997,0.0160370929381711,0.987204799609569,0.999948834288684,"POMT2"
"VTA1",2540.80829526309,0.0551938269284914,0.18598279039478,0.296768463422519,0.76664328389705,0.999948834288684,"VTA1"
"MLXIPL",23.3114118945717,0.219823912605719,0.541468703838662,0.405977134130394,0.684759401451554,0.999948834288684,"MLXIPL"
"BAZ1B",11468.0521676079,-0.27812775520329,0.269788249447494,-1.03091130089199,0.302582416618506,0.999948834288684,"BAZ1B"
"RANBP9",1898.11164493894,0.0222632060465135,0.199286404749359,0.111714625362998,0.911049682561183,0.999948834288684,"RANBP9"
"SPRTN",900.796801319943,0.14399277763091,0.149977123780971,0.960098273662047,0.337005757244912,0.999948834288684,"SPRTN"
"METTL13",5932.49217178504,0.0652055473472434,0.127022231533944,0.513339645822697,0.607713755902383,0.999948834288684,"METTL13"
"DYRK4",366.867243204572,0.385008167372949,0.293749128840047,1.31066998868478,0.189969282211504,0.97817090887715,"DYRK4"
"ZNF207",5709.11061254689,-0.115803249767185,0.120918477696711,-0.957696887796127,0.33821562656963,0.999948834288684,"ZNF207"
"UQCRC1",5426.74794772408,0.0257252443110986,0.240376908412348,0.107020447517234,0.914772758142197,0.999948834288684,"UQCRC1"
"STARD3NL",3570.78666390997,0.108148122848121,0.291054764109943,0.371573106452464,0.71021071560071,0.999948834288684,"STARD3NL"
"CD9",4107.13454713864,-0.162828181368672,0.215330551889812,-0.756177792420249,0.449542605659088,0.999948834288684,"CD9"
"NCAPD2",6017.32525107722,-0.180479160953909,0.242483321568898,-0.744295153110677,0.456697932888731,0.999948834288684,"NCAPD2"
"IFFO1",1236.87946622773,-0.320659221551452,0.161802325189528,-1.98179612793479,0.047502063022019,0.490459824820293,"IFFO1"
"GIPR",61.6921610979916,0.38235546632419,0.353294866704538,1.08225593507973,0.27913882014668,0.999948834288684,"GIPR"
"PHF7",184.33309345817,0.0680934951736497,0.269543731247314,0.252625037349401,0.800557980437091,0.999948834288684,"PHF7"
"SEMA3G",184.63024215313,0.304608276454712,0.258763879354059,1.1771669106797,0.239128892921014,0.999948834288684,"SEMA3G"
"NISCH",4910.4340092963,-0.213443487504405,0.212078138012079,-1.00643795492135,0.314204943584636,0.999948834288684,"NISCH"
"FUZ",1420.11817741849,0.1644355551859,0.202711214624627,0.811181342336662,0.417261538554004,0.999948834288684,"FUZ"
"IDS",813.992902271919,-0.161972233295976,0.519228140046089,-0.311948102969917,0.755079964350367,0.999948834288684,"IDS"
"PRSS3",931.324633588955,0.344061418318449,0.26810423361153,1.28331214201182,0.199382740466384,0.991748727631452,"PRSS3"
"ZNF200",762.184637804918,-0.13460712947682,0.131510256706414,-1.02354852654055,0.306048568240486,0.999948834288684,"ZNF200"
"LRRC23",461.102851716111,0.111760944577752,0.309482256616071,0.361122300838066,0.718008022892288,0.999948834288684,"LRRC23"
"BTK",12.0728712146772,-0.792987315688768,0.807925084447242,-0.981510948173253,0.326340838156711,0.999948834288684,"BTK"
"SCMH1",1332.15671326613,-0.157643027667803,0.20317766773945,-0.775887573775876,0.437815370226256,0.999948834288684,"SCMH1"
"FYN",2350.60075753205,-0.0830082073649359,0.132232792511712,-0.627742981058074,0.530172323994786,0.999948834288684,"FYN"
"HIVEP2",1354.38656637499,-0.00391950872251968,0.456967481945373,-0.00857721583565158,0.993156455821859,0.999948834288684,"HIVEP2"
"ELOA",3007.17567301501,-0.0609128610020458,0.148410585996004,-0.410434744888655,0.681487063069387,0.999948834288684,"ELOA"
"LYPLA2",6345.65521761105,0.00417275904292689,0.219862110655305,0.0189789820105423,0.984857872316325,0.999948834288684,"LYPLA2"
"CLCN6",942.401121131796,-0.375179509919671,0.247299260259089,-1.51710728744843,0.12923959864287,0.853778790266788,"CLCN6"
"MRC2",19420.7031256946,-0.0509369324150792,0.180054902845901,-0.282896669904475,0.777256047390185,0.999948834288684,"MRC2"
