"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030594","neurotransmitter receptor activity",0.0294117647058824,"98/18522",0.142857142857143,5.55882352941176,7.34884474219244,2.0564061097472e-07,0.000126403419809058,0.000108371591167566,"HTR1D/GABRD/DRD2/GRIN1/HRH3/CHRM1/HTR2B/CHRM4/GRIK5/HTR3A/CHRM2/CHRNB2/CHRM3/GRIA3",14
"GO:0005216","monoatomic ion channel activity",0.0651260504201681,"441/18522",0.0702947845804989,2.73529411764706,5.98999392530408,4.54974505083274e-07,0.000126403419809058,0.000108371591167566,"TMC4/TRPM3/GABRD/KCNT1/CACNG5/CACNG2/OPRM1/ANO3/NALF2/CACNA1B/KCNK3/KCNH4/KCNK9/GRIN1/KCNH6/CACNA2D3/CACNA1G/SCN3B/UNC80/GRIK5/SLC1A1/KCNC1/HTR3A/CHRNB2/SCN2A/KCNC3/GRIA3/OCA2/TMEM63C/CLCN4/SNAP25",31
"GO:0004993","G protein-coupled serotonin receptor activity",0.0147058823529412,"22/18522",0.318181818181818,12.3810160427807,8.67464533223919,8.64631289811123e-07,0.000126403419809058,0.000108371591167566,"HTR1D/HRH3/CHRM1/HTR2B/CHRM4/CHRM2/CHRM3",7
"GO:0098960","postsynaptic neurotransmitter receptor activity",0.023109243697479,"67/18522",0.164179104477612,6.38849868305531,7.17618082249769,1.00965715488918e-06,0.000126403419809058,0.000108371591167566,"GABRD/DRD2/HRH3/CHRM1/CHRM4/GRIK5/HTR3A/CHRM2/CHRNB2/CHRM3/GRIA3",11
"GO:0022836","gated channel activity",0.0504201680672269,"301/18522",0.079734219269103,3.10259917920657,5.97308713140289,1.03425344547715e-06,0.000126403419809058,0.000108371591167566,"TMC4/GABRD/KCNT1/CACNG5/CACNG2/OPRM1/NALF2/CACNA1B/KCNK3/KCNH4/KCNK9/GRIN1/KCNH6/CACNA2D3/CACNA1G/GRIK5/KCNC1/HTR3A/CHRNB2/KCNC3/GRIA3/TMEM63C/CLCN4/SNAP25",24
"GO:0046873","metal ion transmembrane transporter activity",0.0630252100840336,"437/18522",0.068649885583524,2.67128819491183,5.74219614419541,1.14392235121319e-06,0.000126403419809058,0.000108371591167566,"TRPM3/KCNT1/CACNG5/ATP1A3/CACNG2/OPRM1/SLC8A2/SLC6A11/ATP2B2/NALF2/CACNA1B/KCNK3/KCNH4/KCNK9/GRIN1/KCNH6/SLC8A3/CACNA2D3/SLC12A3/CACNA1G/SCN3B/GRIK5/SLC1A1/KCNC1/SLC9A7/SLC41A2/SLC18A1/SCN2A/KCNC3/SNAP25",30
"GO:0005261","monoatomic cation channel activity",0.0504201680672269,"330/18522",0.0727272727272727,2.82994652406417,5.44753915705324,5.1438681600706e-06,0.000487197798589544,0.000417697564877913,"TRPM3/KCNT1/CACNG5/CACNG2/OPRM1/NALF2/CACNA1B/KCNK3/KCNH4/KCNK9/GRIN1/KCNH6/CACNA2D3/CACNA1G/SCN3B/UNC80/GRIK5/KCNC1/HTR3A/CHRNB2/SCN2A/KCNC3/TMEM63C/SNAP25",24
"GO:0099528","G protein-coupled neurotransmitter receptor activity",0.0105042016806723,"12/18522",0.416666666666667,16.2132352941176,8.56158576716265,7.48831665883146e-06,0.000620594243100657,0.000532064604706446,"HRH3/CHRM1/CHRM4/CHRM2/CHRM3",5
"GO:0005244","voltage-gated monoatomic ion channel activity",0.0336134453781513,"172/18522",0.0930232558139535,3.61969904240766,5.60586721134044,9.72648289671744e-06,0.00069409632331342,0.00059508139174287,"KCNT1/CACNG5/CACNG2/OPRM1/CACNA1B/KCNK3/KCNH4/KCNK9/GRIN1/KCNH6/CACNA2D3/CACNA1G/KCNC1/KCNC3/CLCN4/SNAP25",16
"GO:0022832","voltage-gated channel activity",0.0336134453781513,"173/18522",0.092485549132948,3.59877592655559,5.57738856612481,1.04690244843653e-05,0.00069409632331342,0.00059508139174287,"KCNT1/CACNG5/CACNG2/OPRM1/CACNA1B/KCNK3/KCNH4/KCNK9/GRIN1/KCNH6/CACNA2D3/CACNA1G/KCNC1/KCNC3/CLCN4/SNAP25",16
"GO:0015464","acetylcholine receptor activity",0.0126050420168067,"22/18522",0.272727272727273,10.6122994652406,7.32652413236224,1.46751206860811e-05,0.000884509546806527,0.000758331595261609,"HRH3/CHRM1/CHRM4/CHRM2/CHRNB2/CHRM3",6
"GO:0022843","voltage-gated monoatomic cation channel activity",0.0294117647058824,"143/18522",0.0979020979020979,3.80954339777869,5.47757131317786,1.95566790679633e-05,0.00108050651850497,0.000926369008482472,"KCNT1/CACNG5/CACNG2/OPRM1/CACNA1B/KCNK3/KCNH4/KCNK9/KCNH6/CACNA2D3/CACNA1G/KCNC1/KCNC3/SNAP25",14
"GO:0098918","structural constituent of synapse",0.0126050420168067,"27/18522",0.222222222222222,8.64705882352941,6.45794528148195,5.22016127011532e-05,0.00266228224775882,0.00228249966466581,"SHANK1/SHANK2/NEFH/INA/BSN/ERC2",6
"GO:0008227","G protein-coupled amine receptor activity",0.0147058823529412,"40/18522",0.175,6.80955882352941,5.97370651105082,6.33406235074533e-05,0.0028205018559875,0.00241814876912479,"HTR1D/HRH3/CHRM1/HTR2B/CHRM4/CHRM2/CHRM3",7
"GO:0001540","amyloid-beta binding",0.0210084033613445,"85/18522",0.117647058823529,4.57785467128028,5.36948021825966,6.38122591852376e-05,0.0028205018559875,0.00241814876912479,"CD74/ATP1A3/CACNA1B/GRIN1/ACHE/DLGAP3/ITGA2/LRP1/CLSTN2/GRIA3",10
"GO:0000149","SNARE binding",0.023109243697479,"107/18522",0.102803738317757,4.00027487630566,5.05489673890381,9.68215577633465e-05,0.00401204329981867,0.00343971323632942,"CPLX2/UNC13A/CPLX1/SYT5/SYT7/SNAP91/STXBP5L/STX1A/SYT3/NAPB/SNAP25",11
"GO:0005200","structural constituent of cytoskeleton",0.023109243697479,"112/18522",0.0982142857142857,3.82169117647059,4.8644843767877,0.000146198471759758,0.00570174039863058,0.00488836995357706,"TUBA4A/NEFH/ACTL6B/ANK1/TUBB4A/INA/CTNNA2/NEFM/SPTBN4/PPL/TUBB2A",11
"GO:0015085","calcium ion transmembrane transporter activity",0.0252100840336134,"132/18522",0.0909090909090909,3.53743315508021,4.75155681910958,0.00015513461198244,0.00571412487468654,0.0048989877468139,"TRPM3/CACNG5/CACNG2/OPRM1/SLC8A2/ATP2B2/NALF2/CACNA1B/GRIN1/SLC8A3/CACNA2D3/CACNA1G",12
"GO:0019905","syntaxin binding",0.0168067226890756,"67/18522",0.119402985074627,4.64618086040386,4.85583363842492,0.000309660807628328,0.0108055323925043,0.00926409064372836,"CPLX2/UNC13A/CPLX1/SYT5/SYT7/STXBP5L/NAPB/SNAP25",8
